disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
3394,2017-10-08T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Emergency,AL,Alabama,Hurricane,2017-10-08T00:00:00.000Z,2019-02-07T00:00:00.000Z,2017-12-18T00:00:00.000Z,4,0,0,1,0,bddda7b1-7be1-4e90-b2c6-62570fb2bb0d,aa28f98c8cca96af934856271e42493ab44968dc,2023-03-18T13:22:06.532Z
3393,2017-10-07T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Emergency,MS,Mississippi,Hurricane,2017-10-08T00:00:00.000Z,2019-02-07T00:00:00.000Z,2017-12-19T00:00:00.000Z,4,0,0,1,0,1d9ad720-9d1a-409f-b4bb-56513232e47d,8f4b92c30a10f52364a80f1d1657a960dd40d9ce,2023-03-18T13:22:06.532Z
4343,2017-10-07T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUD",2017-07-19T00:00:00.000Z,2017-07-23T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm,2017-10-07T00:00:00.000Z,2017-10-08T00:00:00.000Z,,5,0,0,1,1,698041d5-2fc7-4730-96b1-3f0d7ecc4fae,992386a93c4bc6bab3bfe6602ad284881583052c,2023-03-18T13:22:06.532Z
4342,2017-10-07T00:00:00.000Z,FLOODING,2017-03-29T00:00:00.000Z,2017-06-15T00:00:00.000Z,Major Disaster,ID,Idaho,Flood,2017-10-07T00:00:00.000Z,2017-10-07T00:00:00.000Z,,10,0,0,1,1,ab8ac979-abc8-4e12-afb9-a40bf7321c9f,c92889f0b6041ae8e82925595ed0e858da716a38,2023-03-18T13:22:06.532Z
3392,2017-10-06T00:00:00.000Z,TROPICAL STORM NATE,2017-10-05T00:00:00.000Z,2017-10-08T00:00:00.000Z,Emergency,LA,Louisiana,Hurricane,2017-10-06T00:00:00.000Z,2022-12-13T00:00:00.000Z,2022-12-08T00:00:00.000Z,6,0,0,1,0,aa254e43-d0c9-495d-b9d9-2d498f10e9ff,590e864661c93ed6bcbaaa19242fd8ea99df111b,2023-03-18T13:22:06.532Z
4341,2017-09-27T00:00:00.000Z,HURRICANE IRMA - SEMINOLE TRIBE OF FLORIDA,2017-09-04T00:00:00.000Z,2017-10-04T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2017-09-27T00:00:00.000Z,2017-10-13T00:00:00.000Z,,4,1,0,1,1,e3f7f545-f373-4709-8df6-356988bc44bc,1b502314751a879f19c4fa1a78d7519496d3c9ce,2023-03-18T13:22:06.532Z
5213,2017-09-26T00:00:00.000Z,CANYON FIRE,2017-09-25T00:00:00.000Z,2017-10-02T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-26T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,3096a767-1880-4a3b-a5a1-9ac0f3c951cc,9851aabe903d9dfa0560f3b52cba2b6d383e46e3,2023-03-18T13:22:06.532Z
4340,2017-09-20T00:00:00.000Z,HURRICANE MARIA,2017-09-16T00:00:00.000Z,2017-09-22T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.,Hurricane,2017-09-21T00:00:00.000Z,2017-11-22T00:00:00.000Z,,2,1,0,1,1,174b84b2-3d7e-4c1e-a3ac-40ea3ca85de6,e88aba70477df23b9a77f7cdd7d107c5e43b09f8,2023-03-18T13:22:06.532Z
4339,2017-09-20T00:00:00.000Z,HURRICANE MARIA,2017-09-17T00:00:00.000Z,2017-11-15T00:00:00.000Z,Major Disaster,PR,Puerto Rico,Hurricane,2017-09-21T00:00:00.000Z,2017-12-06T00:00:00.000Z,,2,1,0,1,1,99411ce6-743a-4a28-b39c-14a0244a5e0e,6e01534f07de9812bfbeb62c536c4560f038e45e,2023-03-18T13:22:06.532Z
3391,2017-09-18T00:00:00.000Z,HURRICANE MARIA,2017-09-17T00:00:00.000Z,2017-11-15T00:00:00.000Z,Emergency,PR,Puerto Rico,Hurricane,2017-09-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,2018-09-07T00:00:00.000Z,2,0,0,1,0,c87bf81f-5144-440c-b1bc-6b70f190578c,95945595bb675084e59be34962e134c299ea8fa0,2023-03-18T13:22:06.532Z
3390,2017-09-18T00:00:00.000Z,HURRICANE MARIA,2017-09-16T00:00:00.000Z,2017-09-22T00:00:00.000Z,Emergency,VI,Virgin Islands of the U.S.,Hurricane,2017-09-18T00:00:00.000Z,2018-09-07T00:00:00.000Z,2018-09-07T00:00:00.000Z,2,0,0,1,0,a40a8aee-4268-4d8c-a5fb-8e632730ce36,5081f7fb6849a88d6447d84254058c19f85efaa7,2023-03-18T13:22:06.532Z
4338,2017-09-15T00:00:00.000Z,HURRICANE IRMA,2017-09-07T00:00:00.000Z,2017-09-20T00:00:00.000Z,Major Disaster,GA,Georgia,Hurricane,2017-09-16T00:00:00.000Z,2017-09-27T00:00:00.000Z,,4,1,0,1,1,cd3ab966-ea51-4a32-bc0e-71b38f34afb9,61728c234869a2dd5425ff67cf28c52c210e964c,2023-03-18T13:22:06.532Z
5212,2017-09-12T00:00:00.000Z,STRAWBERRY FIRE,2017-09-11T00:00:00.000Z,2017-09-15T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-13T00:00:00.000Z,2022-12-20T00:00:00.000Z,2022-12-20T00:00:00.000Z,8,0,0,1,1,afd47062-b511-4823-aeea-424ac30fd9d6,c3cc6d1e2ec7c8dd872ccae3cab07a09ee53f3ea,2023-03-18T13:22:06.532Z
3389,2017-09-11T00:00:00.000Z,HURRICANE IRMA,2017-09-08T00:00:00.000Z,2017-09-14T00:00:00.000Z,Emergency,AL,Alabama,Hurricane,2017-09-11T00:00:00.000Z,2018-06-11T00:00:00.000Z,2018-06-11T00:00:00.000Z,4,0,0,1,0,94d94176-20b7-4596-8c7a-1ecf7025f979,c62897f42823051c10edd4fc4c369e4281159d40,2023-03-18T13:22:06.532Z
5211,2017-09-10T00:00:00.000Z,MOOSE PEAK FIRE,2017-09-09T00:00:00.000Z,2017-09-20T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-13T00:00:00.000Z,2018-02-07T00:00:00.000Z,,8,0,0,1,1,f38efaba-bf78-49e5-86f9-4aafb7e77e0a,b133878c4239bf083b968f52af8365cd30ba0eaf,2023-03-18T13:22:06.532Z
5210,2017-09-10T00:00:00.000Z,HIGHWAY 200 FIRE COMPLEX,2017-09-09T00:00:00.000Z,2017-09-18T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-13T00:00:00.000Z,2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,8,0,0,1,1,acf1fac6-56bb-473f-87e7-4a7ff2570cfd,14975cfadf0a64b72e53150ea70b3bac2b4aa8ff,2023-03-18T13:22:06.532Z
4337,2017-09-10T00:00:00.000Z,HURRICANE IRMA,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2017-09-10T00:00:00.000Z,2017-10-20T00:00:00.000Z,,4,1,0,1,1,9f1aee01-aa0d-417a-a4e5-37c61229b4cd,3dc3b20783c874acceb5027ca18c60d103339b2f,2023-03-18T13:22:06.532Z
4336,2017-09-10T00:00:00.000Z,HURRICANE IRMA,2017-09-05T00:00:00.000Z,2017-09-07T00:00:00.000Z,Major Disaster,PR,Puerto Rico,Hurricane,2017-09-10T00:00:00.000Z,2017-09-18T00:00:00.000Z,,2,1,0,1,1,b1f56b86-6cd1-4729-99b6-add0c11029f6,642da8295d89c40ecdb2e38eaaab5de47aac93da,2023-03-18T13:22:06.532Z
5209,2017-09-09T00:00:00.000Z,WEST FORK FIRE,2017-09-09T00:00:00.000Z,2017-09-21T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-16T00:00:00.000Z,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,8,0,0,1,1,8b92271a-ef50-4d8f-bbab-1eaab2d13746,8f89da001983f8345a553d812f4cc5b33187b52b,2023-03-18T13:22:06.532Z
5208,2017-09-09T00:00:00.000Z,ALICE CREEK FIRE,2017-09-08T00:00:00.000Z,2017-09-16T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-13T00:00:00.000Z,2018-07-12T00:00:00.000Z,,8,0,0,1,1,7d84dcdb-db7d-4aa7-b780-23eebad73f91,4217c8962df21f4b6bdbd3b20f29ca650ab5b552,2023-03-18T13:22:06.532Z
5207,2017-09-09T00:00:00.000Z,RICE RIDGE FIRE,2017-08-28T00:00:00.000Z,2017-09-17T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-09-13T00:00:00.000Z,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,8,0,0,1,1,865bad25-51b9-4fe8-989e-6bc9843888ef,b48d62c31e1f811305a9820e15137000661e545b,2023-03-18T13:22:06.532Z
3388,2017-09-08T00:00:00.000Z,HURRICANE IRMA,2017-09-04T00:00:00.000Z,2017-10-04T00:00:00.000Z,Emergency,FL,Florida,Hurricane,2017-09-09T00:00:00.000Z,2018-04-03T00:00:00.000Z,2018-03-28T00:00:00.000Z,4,0,0,1,0,9c5eaddc-12cc-4e3e-9de2-c4f3f918012e,2b7260f5c7a02e3de482f69d399960218e218da2,2023-03-18T13:22:06.532Z
3387,2017-09-08T00:00:00.000Z,HURRICANE IRMA,2017-09-07T00:00:00.000Z,2017-09-20T00:00:00.000Z,Emergency,GA,Georgia,Hurricane,2017-09-08T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,4,0,0,1,0,f79cfbc0-91bd-434a-8a2f-ab4d11980841,11ac68412ecbdcc26502e031219a736317c29ed6,2023-03-18T13:22:06.532Z
3386,2017-09-07T00:00:00.000Z,HURRICANE IRMA,2017-09-06T00:00:00.000Z,2017-09-13T00:00:00.000Z,Emergency,SC,South Carolina,Hurricane,2017-09-07T00:00:00.000Z,2019-05-28T00:00:00.000Z,2018-07-18T00:00:00.000Z,4,0,0,1,0,dd31809d-ad66-42c5-9953-e68dfeeeea16,89ff32341dc580b71d4fbe9207139d79ab366d3f,2023-03-18T13:22:06.532Z
4335,2017-09-07T00:00:00.000Z,HURRICANE IRMA,2017-09-05T00:00:00.000Z,2017-09-07T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.,Hurricane,2017-09-07T00:00:00.000Z,2017-09-18T00:00:00.000Z,,2,1,0,1,1,3ecbf8da-1fcf-42de-96d6-f3e7975a01a5,a14ebe0803507bab85e91dd8637d497baf9780bb,2023-03-18T13:22:06.532Z
3385,2017-09-05T00:00:00.000Z,HURRICANE IRMA,2017-09-04T00:00:00.000Z,2017-10-18T00:00:00.000Z,Emergency,FL,Florida,Hurricane,2017-09-06T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,4,0,0,1,0,ee1407ac-1b7f-4c87-a964-6317445dae07,cb2fef047066cd7007ef3bc5db346ada7ff78723,2023-03-18T13:22:06.532Z
3384,2017-09-05T00:00:00.000Z,HURRICANE IRMA,2017-09-05T00:00:00.000Z,2017-09-07T00:00:00.000Z,Emergency,PR,Puerto Rico,Hurricane,2017-09-06T00:00:00.000Z,2017-09-18T00:00:00.000Z,,2,0,0,1,0,1bd401e4-1f89-4671-9d47-84e29d3449d5,5e9dfaab70989dfea39bd29064e214b631030725,2023-03-18T13:22:06.532Z
3383,2017-09-05T00:00:00.000Z,HURRICANE IRMA,2017-09-05T00:00:00.000Z,2017-09-07T00:00:00.000Z,Emergency,VI,Virgin Islands of the U.S.,Hurricane,2017-09-06T00:00:00.000Z,2018-09-07T00:00:00.000Z,2018-09-07T00:00:00.000Z,2,0,0,1,0,7d24b95b-ef21-4c6d-b313-2999ae26ecdd,6363417841f2eedf75e6dd9fce739579c58b6030,2023-03-18T13:22:06.532Z
5205,2017-09-05T00:00:00.000Z,PIER FIRE,2017-08-29T00:00:00.000Z,2017-09-19T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-09T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,24b5f50e-8a44-451f-bec8-d496a7b0dd1e,00269d8e8f778e5a0b0e06bdeec8b0de0d514239,2023-03-18T13:22:06.532Z
5206,2017-09-05T00:00:00.000Z,UINTAH FIRE,2017-09-05T00:00:00.000Z,2017-09-08T00:00:00.000Z,Fire Management,UT,Utah,Fire,2017-09-13T00:00:00.000Z,2022-07-19T00:00:00.000Z,2020-12-17T00:00:00.000Z,8,0,0,1,1,f67c4434-7a60-48cf-abf2-45bd632b47c2,dfbea39857c9b632bad710e9c0b4d13c1d0f8600,2023-03-18T13:22:06.532Z
5204,2017-09-04T00:00:00.000Z,MISSION FIRE,2017-09-04T00:00:00.000Z,2017-09-15T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-09T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,202a3dd9-5319-4590-902e-9a604d5454ec,94742c8b6ae12627fadd62d3ad393521e8869fc3,2023-03-18T13:22:06.532Z
5203,2017-09-03T00:00:00.000Z,EAGLE CREEK FIRE,2017-09-02T00:00:00.000Z,2017-09-20T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2017-09-09T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,279f6a72-5074-4642-b0af-9ca2fcd02ea3,0fbe30efde617706949a7f1de136b6e1c251c667,2023-03-18T13:22:06.532Z
5202,2017-09-02T00:00:00.000Z,RAILROAD FIRE,2017-08-29T00:00:00.000Z,2017-09-15T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-09T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,7ea4a488-77d1-4be4-b5c8-73d4ea9b0c3b,e6df931b73ed25319daa790123f7e7915364b868,2023-03-18T13:22:06.532Z
5201,2017-09-02T00:00:00.000Z,LA TUNA FIRE,2017-09-01T00:00:00.000Z,2017-09-10T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-09T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,c0e2985b-f59b-48e9-a7c2-db8a868fa4e8,8da56ba70106421aa205b3d430c4ec77b9757bb4,2023-03-18T13:22:06.532Z
5200,2017-09-02T00:00:00.000Z,JOLLY MOUNTAIN FIRE,2017-09-02T00:00:00.000Z,2017-09-22T00:00:00.000Z,Fire Management,WA,Washington,Fire,2017-09-09T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,d5c732b2-6274-472e-a57b-d2af773233cc,f13f6d27eee2a75c08e18c43e994c5d92b0b6238,2023-03-18T13:22:06.532Z
5199,2017-09-01T00:00:00.000Z,HELENA FIRE,2017-08-30T00:00:00.000Z,2017-09-25T00:00:00.000Z,Fire Management,CA,California,Fire,2017-09-01T00:00:00.000Z,2018-07-12T00:00:00.000Z,,9,0,0,1,1,dc2b70fc-aefa-41e6-955d-9688c69901fd,56b854e7f93c8274b0e46f8575d5a30803d22e1f,2023-03-18T13:22:06.532Z
3382,2017-08-28T00:00:00.000Z,TROPICAL STORM HARVEY,2017-08-27T00:00:00.000Z,2017-09-10T00:00:00.000Z,Emergency,LA,Louisiana,Hurricane,2017-08-28T00:00:00.000Z,2019-02-07T00:00:00.000Z,2018-05-17T00:00:00.000Z,6,0,0,1,0,c0aca687-5c37-41e5-bf8a-54469cdcd418,fc0807a3a01261571e5cfd0d5253b1728cc9f3bc,2023-03-18T13:22:06.532Z
4333,2017-08-27T00:00:00.000Z,"FLOODING, LANDSLIDES, AND MUDSLIDES",2017-05-06T00:00:00.000Z,2017-06-16T00:00:00.000Z,Major Disaster,ID,Idaho,Flood,2017-08-27T00:00:00.000Z,2017-08-27T00:00:00.000Z,,10,0,0,1,1,3cb91a7c-f1e0-439e-b37d-8983e82650d5,914bd04e5f9489e92eb931ae4f69aa01cd54e260,2023-03-18T13:22:06.532Z
4332,2017-08-25T00:00:00.000Z,HURRICANE HARVEY,2017-08-23T00:00:00.000Z,2017-09-15T00:00:00.000Z,Major Disaster,TX,Texas,Hurricane,2017-08-26T00:00:00.000Z,2017-09-15T00:00:00.000Z,,6,1,0,1,1,adfddd23-404f-49e8-b2cc-50cb80e3120f,2097d0d17b24c701e1c0a4e5aa2318f417939e20,2023-03-18T13:22:06.532Z
5198,2017-08-20T00:00:00.000Z,CHETCO BAR FIRE,2017-08-19T00:00:00.000Z,2017-09-20T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2017-08-22T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,beb62eb8-f140-446f-ac38-6eb2854277c5,2abc81089e3d6fc5b88002485b3122c314e544d5,2023-03-18T13:22:06.532Z
4331,2017-08-18T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2017-07-28T00:00:00.000Z,2017-07-29T00:00:00.000Z,Major Disaster,WV,West Virginia,Severe Storm,2017-08-19T00:00:00.000Z,2017-08-19T00:00:00.000Z,,3,1,0,1,1,0be41c21-1218-4e17-9a00-8b8f5af8f973,18b23e7e322addb30ea639705c1b081c173de330,2023-03-18T13:22:06.532Z
5197,2017-08-17T00:00:00.000Z,LOLO PEAK FIRE,2017-08-17T00:00:00.000Z,2017-09-16T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-08-22T00:00:00.000Z,2018-02-07T00:00:00.000Z,,8,0,0,1,1,74201d64-370b-46d1-8e87-32c508a2d076,c3847aca0fdf4240f79ab9941aa1040b44570433,2023-03-18T13:22:06.532Z
5196,2017-08-17T00:00:00.000Z,MILLI 0843 CS FIRE,2017-08-16T00:00:00.000Z,2017-09-06T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2017-08-22T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,01f855f5-0b78-4f6c-b738-4eca1fdbf521,3d7a28c231ca2247734ca30e5d7d28a6502818d0,2023-03-18T13:22:06.532Z
4330,2017-08-16T00:00:00.000Z,SEVERE STORMS AND FLOODING,2017-06-29T00:00:00.000Z,2017-07-01T00:00:00.000Z,Major Disaster,VT,Vermont,Severe Storm,2017-08-16T00:00:00.000Z,2017-08-16T00:00:00.000Z,,1,0,0,1,1,713cb5ae-9a68-4f17-a5a1-62998b62c5b4,505c9ca0cf90dc16513e6f21ec718ca43b866c92,2023-03-18T13:22:06.532Z
4329,2017-08-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2017-07-01T00:00:00.000Z,2017-07-02T00:00:00.000Z,Major Disaster,NH,New Hampshire,Severe Storm,2017-08-09T00:00:00.000Z,2017-08-09T00:00:00.000Z,,1,0,0,1,1,96579965-952e-4f9a-955a-3f94ae19d196,90be424f8b0e27110daf527cb658684c22d77712,2023-03-18T13:22:06.532Z
4328,2017-08-08T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2017-01-07T00:00:00.000Z,2017-01-10T00:00:00.000Z,Major Disaster,OR,Oregon,Severe Storm,2017-08-08T00:00:00.000Z,2017-08-08T00:00:00.000Z,,10,0,0,1,1,4f34ecc6-5486-4f90-8f41-d32fadb9bdd4,fe8690a0c08ef1dd8042c338454a357adf284164,2023-03-18T13:22:06.532Z
4327,2017-08-05T00:00:00.000Z,FLOODING,2017-06-07T00:00:00.000Z,2017-06-22T00:00:00.000Z,Major Disaster,WY,Wyoming,Flood,2017-08-06T00:00:00.000Z,2017-08-06T00:00:00.000Z,,8,0,0,1,1,e0e3fec1-1946-48f0-89f8-c062dfe65012,c1e829ec14f36224bfc521d37c71b1d7450beb73,2023-03-18T13:22:06.532Z
5195,2017-08-04T00:00:00.000Z,PIPELINE FIRE,2017-08-03T00:00:00.000Z,2017-08-05T00:00:00.000Z,Fire Management,OR,Oregon,Fire,2017-08-22T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,ab5310d3-29ce-45df-b31b-9c31bd99adfd,5efe91538c8ee94e75536c61a4a83be445a7912c,2023-03-18T13:22:06.532Z
4325,2017-08-01T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",2017-06-12T00:00:00.000Z,2017-06-17T00:00:00.000Z,Major Disaster,NE,Nebraska,Severe Storm,2017-08-01T00:00:00.000Z,2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,7,0,0,1,1,bd8b88b4-9ece-4421-9aff-0d5d0628b68b,7e2c64df02ab3aa1ed1cbaeaf806b6c7ee21a552,2023-03-18T13:22:06.532Z
5194,2017-07-27T00:00:00.000Z,LODGEPOLE FIRE COMPLEX,2017-07-20T00:00:00.000Z,2017-07-27T00:00:00.000Z,Fire Management,MT,Montana,Fire,2017-08-02T00:00:00.000Z,2018-02-07T00:00:00.000Z,,8,0,0,1,1,dc5c420b-cb38-497c-9435-6cac00b2dba0,1ea403dc6603c50fc6cf339f44f592a574a83ca5,2023-03-18T13:22:06.532Z
4324,2017-07-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-05-16T00:00:00.000Z,2017-05-20T00:00:00.000Z,Major Disaster,OK,Oklahoma,Tornado,2017-07-25T00:00:00.000Z,2017-07-25T00:00:00.000Z,,6,0,0,1,1,96ba5fb4-4065-4486-bcda-c77596ef84fb,fddf35ef865911d86f7b4c0b5003124f95ffd1bc,2023-03-18T13:22:06.532Z
5193,2017-07-25T00:00:00.000Z,PREACHER FIRE,2017-07-24T00:00:00.000Z,2017-07-29T00:00:00.000Z,Fire Management,NV,Nevada,Fire,2017-07-28T00:00:00.000Z,2022-08-04T00:00:00.000Z,,9,0,0,1,1,fade62a2-30e3-4f55-aff4-dfcaa79e099f,6a484b521e9ba19fc57e82cc569538143d2fd194,2023-03-18T13:22:06.532Z
5192,2017-07-17T00:00:00.000Z,DETWILER FIRE,2017-07-16T00:00:00.000Z,2017-08-01T00:00:00.000Z,Fire Management,CA,California,Fire,2017-07-20T00:00:00.000Z,2018-07-12T00:00:00.000Z,,9,0,0,1,1,24b7ec37-6a0d-4fe9-9086-a682d6873334,5cbfc2b58ae9f967378029277ee504341164820e,2023-03-18T13:22:06.532Z
5191,2017-07-17T00:00:00.000Z,OIL WELL FIRE,2017-07-17T00:00:00.000Z,2017-07-20T00:00:00.000Z,Fire Management,NV,Nevada,Fire,2017-07-20T00:00:00.000Z,2018-02-23T00:00:00.000Z,,9,0,0,1,1,fe217c2e-db45-4d09-bd44-9c35ae78b22b,0298af72042e55c1eb6b3008307ed12630f36401,2023-03-18T13:22:06.532Z
5190,2017-07-14T00:00:00.000Z,COLD SPRINGS FIRE,2017-07-14T00:00:00.000Z,2017-07-15T00:00:00.000Z,Fire Management,NV,Nevada,Fire,2017-07-17T00:00:00.000Z,2020-10-01T00:00:00.000Z,2020-09-30T00:00:00.000Z,9,0,0,1,1,9dd4de18-5a51-4389-8f99-df91f5ea5e57,2097210ab6cde4184819cb3a281e19e9f3414e2b,2023-03-18T13:22:06.532Z
4323,2017-07-12T00:00:00.000Z,FLOODING,2017-03-23T00:00:00.000Z,2017-04-29T00:00:00.000Z,Major Disaster,ND,North Dakota,Flood,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,,8,0,0,1,1,839b0fb3-ca3c-4869-9385-9d3c9f9ee47b,c63b47fb32cb51f45c55a11f8028fae458dd632c,2023-03-18T13:22:06.532Z
4322,2017-07-12T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2017-03-14T00:00:00.000Z,2017-03-15T00:00:00.000Z,Major Disaster,NY,New York,Snowstorm,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,,2,0,0,1,1,0ab9fa60-5986-4546-a773-10159d0283cc,fd66faf976e25f8074b51ef0a9c72f911c121ba2,2023-03-18T13:22:06.532Z
5189,2017-07-09T00:00:00.000Z,WALL FIRE,2017-07-07T00:00:00.000Z,2017-07-17T00:00:00.000Z,Fire Management,CA,California,Fire,2017-07-13T00:00:00.000Z,2022-08-04T00:00:00.000Z,,9,0,0,1,1,ef38307d-0101-4abb-b52a-18653638f1a5,23802a4e1e47f05cb976ca448aff2091b7bd7378,2023-03-18T13:22:06.532Z
5188,2017-07-08T00:00:00.000Z,ROACH FIRE,2017-07-07T00:00:00.000Z,2017-07-12T00:00:00.000Z,Fire Management,AZ,Arizona,Fire,2017-07-13T00:00:00.000Z,2021-01-15T00:00:00.000Z,2021-01-07T00:00:00.000Z,9,0,0,1,1,a227583a-c361-456b-8237-941fd36a648e,418619a2520582907b7a7f51f07e7afe2f533ee6,2023-03-18T13:22:06.532Z
5187,2017-06-28T00:00:00.000Z,SOUTH WENAS FIRE,2017-06-27T00:00:00.000Z,2017-06-30T00:00:00.000Z,Fire Management,WA,Washington,Fire,2017-06-30T00:00:00.000Z,2018-02-07T00:00:00.000Z,,10,0,0,1,1,f081c5a4-ed28-40c7-b942-13f60aa4e2dc,8d296f999d102f6fd168695162d0922111c3142f,2023-03-18T13:22:06.532Z
4321,2017-06-26T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2017-04-29T00:00:00.000Z,2017-05-03T00:00:00.000Z,Major Disaster,NE,Nebraska,Severe Storm,2017-06-26T00:00:00.000Z,2022-04-13T00:00:00.000Z,2022-04-13T00:00:00.000Z,7,0,0,1,1,c2de7e56-4184-40bc-9f19-c799074a4f00,7ae22ce9c634e430c75a42bc203ce9cfe6ed4400,2023-03-18T13:22:06.532Z
5186,2017-06-25T00:00:00.000Z,GOODWIN FIRE,2017-06-24T00:00:00.000Z,2017-07-04T00:00:00.000Z,Fire Management,AZ,Arizona,Fire,2017-06-30T00:00:00.000Z,2020-05-07T00:00:00.000Z,2020-05-06T00:00:00.000Z,9,0,0,1,1,309826fa-674c-4e50-b8cc-4af4d27e56d4,820ccb9a15a7cef5eff6540abeb0233567730ece,2023-03-18T13:22:06.532Z
4320,2017-06-23T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2017-05-27T00:00:00.000Z,2017-05-28T00:00:00.000Z,Major Disaster,TN,Tennessee,Severe Storm,2017-06-23T00:00:00.000Z,2017-06-23T00:00:00.000Z,,4,0,0,1,1,57b82ea8-0f28-4d9d-9eec-44983c650387,e65e5f6e198477e6a60fefcb0b038b59416fdfff,2023-03-18T13:22:06.532Z
5185,2017-06-18T00:00:00.000Z,BRIAN HEAD FIRE,2017-06-17T00:00:00.000Z,2017-07-11T00:00:00.000Z,Fire Management,UT,Utah,Fire,2017-06-22T00:00:00.000Z,2018-02-07T00:00:00.000Z,,8,0,0,1,1,9e7736e2-43e2-4758-98db-4a69a6c8e395,ebc41468a34679d55656e2be5bd24c78867ae3d6,2023-03-18T13:22:06.532Z
4319,2017-06-16T00:00:00.000Z,"SEVERE WINTER STORM, SNOWSTORM, STRAIGHT-LINE WINDS, AND FLOODING",2017-04-28T00:00:00.000Z,2017-05-03T00:00:00.000Z,Major Disaster,KS,Kansas,Snowstorm,2017-06-16T00:00:00.000Z,2017-06-16T00:00:00.000Z,,7,0,0,1,1,9c62f464-9769-40e7-8014-8df6679765e2,edd7055f326f0c8508880d4cff42b3ac6398bd42,2023-03-18T13:22:06.532Z
